,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
52,53,0.043008,622.3917410714286,719.6540178571429,0.2809842785598988,0.19776200291830986,-0.3066924332515345,0.8152935059634514,254.0,254.0,254.0,190.26153273809524,190.26153273809524,190.26153273809524,0.0,0.0,0.0
53,54,0.028336,565.5465838509317,672.9994353472614,0.21912439503687825,0.1719777220522591,-1.0803501154565207,0.6818721497261419,254.0,254.0,254.0,181.20045172219085,181.20045172219085,181.20045172219085,0.0,0.0,0.0
54,55,0.032048,554.1377933100349,717.0948577134299,0.22420706545672073,0.1889326609133461,0.5206985866070711,0.706842712474619,254.0,254.0,254.0,172.85921118322517,172.85921118322517,172.85921118322517,0.0,0.0,0.0
55,56,0.10899199999999999,833.6495889606576,1091.8800645918966,0.3913770891897934,0.3606583276010222,-0.7065352555173948,1.314940258945177,254.0,254.0,254.0,198.2881679389313,198.2881679389313,198.2881679389313,0.0,0.0,0.0
56,57,0.11191999999999999,879.1482487491065,630.4966404574697,0.4181273858193331,0.3512987916801112,0.9223751459041751,1.3288326112068523,254.0,254.0,254.0,196.8265904217298,196.8265904217298,196.8265904217298,0.0,0.0,0.0
57,58,0.063312,878.6396259792772,762.6765226181451,0.3533973529587639,0.23029000107907216,-0.3013547313325711,1.0030092347159894,254.0,254.0,254.0,186.60929997472832,186.60929997472832,186.60929997472832,0.0,0.0,0.0
58,59,0.09718399999999999,840.7548567665459,699.8137965097135,0.39718812891166,0.31779852659534397,1.0767536194408807,1.2477930726875628,254.0,254.0,254.0,186.2673691142575,186.2673691142575,186.2673691142575,0.0,0.0,0.0
59,60,0.138096,512.1413509442707,136.69621133124784,0.47924895289978514,0.381801165239382,0.868129357647925,1.5527636354360397,254.0,254.0,254.0,182.87707102305643,182.87707102305643,182.87707102305643,0.0,0.0,0.0
60,61,0.06486399999999999,81.2520966946226,208.7409965466206,0.3087693262300309,0.27156713303554786,0.9332701099680583,0.9984894654563448,254.0,254.0,254.0,173.5392205229403,173.5392205229403,173.5392205229403,0.0,0.0,0.0
61,62,0.085616,21.461222201457673,187.5998878714259,0.5486560100180917,0.20568219609228555,-1.513995637954851,1.320097546470558,254.0,254.0,254.0,178.6722108017193,178.6722108017193,178.6722108017193,0.0,0.0,0.0
